BRDF 86 7 465.6 553.6 645.5 856.5 1241.6 1629.1 2114.1  0.003 0.004 0.004 0.015 0.013 0.01 0.006 
114 1 41.190000 -52.650000 41.390000 0.000000 0.0306 0.0733 0.0545 0.4541 0.386 0.227 0.1205  
115 1 17.150000 -241.290000 38.550000 0.000000 0.0253 0.0588 0.0483 0.3133 0.297 0.2115 0.1202  
115 1 20.680000 52.120000 40.590000 0.000000 0.0304 0.0709 0.0562 0.3679 0.3466 0.2371 0.1527  
118 1 49.390000 -247.050000 36.930000 0.000000 0.021 0.0496 0.0369 0.3806 0.2885 0.177 0.0906  
118 1 52.520000 46.820000 42.380000 0.000000 0.0345 0.0903 0.0632 0.5206 0.4039 0.2762 0.1621  
125 1 56.650000 44.080000 41.190000 0.000000 0.041 0.1243 0.1029 0.5312 0.4011 0.2563 0.1336  
141 1 52.820000 241.770000 30.980000 0.000000 0.0345 0.1137 0.1011 0.5115 0.325 0.1769 0.0876  
142 1 10.070000 -54.330000 32.380000 0.000000 0.027 0.0976 0.0776 0.3846 0.2819 0.1612 0.0673  
143 1 47.840000 43.120000 36.020000 0.000000 0.0382 0.128 0.1137 0.5617 0.3704 0.2057 0.0748  
149 1 0.920000 -12.190000 30.860000 0.000000 0.0255 0.071 0.0484 0.4312 0.3087 0.1389 0.0522  
154 1 25.590000 -240.460000 29.340000 0.000000 0.013 0.0502 0.0238 0.4845 0.2931 0.1347 0.0442  
154 1 28.970000 44.600000 32.520000 0.000000 0.0246 0.0744 0.0446 0.5493 0.3137 0.1782 0.1027  
155 1 43.570000 239.520000 29.000000 0.000000 0.0136 0.0502 0.0249 0.4894 0.2708 0.1862 0.0662  
156 1 12.130000 46.030000 31.240000 0.000000 0.0141 0.0511 0.0257 0.4448 0.2905 0.1287 0.0745  
156 1 8.630000 -235.980000 29.680000 0.000000 0.0188 0.0637 0.0348 0.4513 0.284 0.1177 0.0452  
161 1 36.090000 43.920000 32.330000 0.000000 0.0174 0.0645 0.0339 0.5611 0.366 0.2109 0.069  
168 1 39.180000 -241.150000 28.000000 0.000000 0.0151 0.0534 0.0265 0.4691 0.2556 0.1068 0.0352  
174 1 9.980000 -50.230000 29.850000 0.000000 0.0223 0.0628 0.035 0.47 0.2967 0.1414 0.0524  
178 1 37.970000 240.480000 28.170000 0.000000 0.0233 0.062 0.039 0.4613 0.2564 0.1407 0.0363  
179 1 17.520000 -236.230000 28.910000 0.000000 0.0166 0.0503 0.0296 0.4236 0.2818 0.1223 0.039  
180 1 48.630000 244.010000 27.980000 0.000000 0.0242 0.0686 0.0435 0.4687 0.2655 0.1168 0.0388  
181 1 0.930000 -8.600000 29.780000 0.000000 0.0782 0.126 0.0943 0.4626 0.2996 0.1549 0.0794  
183 1 18.890000 -48.800000 30.840000 0.000000 0.0283 0.0774 0.0517 0.4576 0.331 0.1534 0.0536  
184 1 39.180000 -239.650000 28.520000 0.000000 0.0187 0.0574 0.0362 0.4168 0.2912 0.1256 0.0426  
184 1 42.310000 45.370000 32.510000 0.000000 0.0444 0.1066 0.081 0.4744 0.3338 0.2193 0.0611  
188 1 11.940000 51.450000 30.730000 0.000000 0.0757 0.0944 0.0813 0.2272 0.1325 0.0785 0.052  
189 1 53.720000 -244.180000 28.680000 0.000000 0.0282 0.0674 0.0537 0.375 0.2754 0.1348 0.0528  
189 1 56.640000 42.520000 34.750000 0.000000 0.0427 0.1042 0.086 0.4766 0.3605 0.1895 0.0795  
191 1 44.710000 -241.460000 29.120000 0.000000 0.0299 0.0688 0.0598 0.3516 0.2847 0.1428 0.0497  
191 1 47.730000 45.640000 33.650000 0.000000 0.0581 0.1172 0.1125 0.4049 0.3417 0.2212 0.0826  
196 1 51.520000 -43.070000 35.280000 0.000000 0.0508 0.103 0.1039 0.3758 0.3592 0.2066 0.0936  
201 1 31.560000 240.090000 30.910000 0.000000 0.036 0.0687 0.0811 0.2593 0.2872 0.2195 0.1053  
202 1 25.490000 -237.120000 31.550000 0.000000 0.0496 0.0789 0.0967 0.2278 0.2701 0.2182 0.1223  
206 1 10.160000 -52.130000 33.790000 0.000000 0.0505 0.0846 0.1039 0.201 0.259 0.2173 0.1387  
206 1 6.960000 240.530000 32.690000 0.000000 0.0445 0.0715 0.0923 0.1755 0.222 0.2423 0.1333  
211 1 20.490000 53.140000 34.930000 0.000000 0.0935 0.1074 0.1207 0.2023 0.2418 0.2276 0.1357  
232 1 39.080000 -242.100000 38.990000 0.000000 0.0303 0.0542 0.0613 0.164 0.2362 0.2242 0.1308  
232 1 42.220000 51.240000 42.340000 0.000000 0.0538 0.0999 0.1031 0.3037 0.3193 0.3108 0.2043  
233 1 31.380000 242.230000 39.510000 0.000000 0.0457 0.085 0.0977 0.2394 0.2917 0.229 0.1988  
233 1 34.710000 -53.000000 42.100000 0.000000 0.0543 0.1021 0.1231 0.2664 0.3664 0.356 0.2261  
248 1 42.220000 52.340000 48.040000 0.000000 0.0815 0.1019 0.0848 0.2157 0.2981 0.2642 0.1957  
254 1 9.980000 -60.890000 47.880000 0.000000 0.0401 0.067 0.0772 0.1554 0.2196 0.2112 0.1388  
258 1 37.970000 241.510000 48.590000 0.000000 0.0185 0.0321 0.0395 0.1004 0.1618 0.1757 0.0849  
261 1 0.590000 -71.270000 50.150000 0.000000 0.0502 0.0638 0.0652 0.1222 0.191 0.1764 0.1282  
264 1 39.270000 -246.740000 50.530000 0.000000 0.0368 0.0579 0.0736 0.1609 0.242 0.2497 0.2086  
265 1 31.460000 239.490000 51.540000 0.000000 0.0337 0.0507 0.066 0.1255 0.1837 0.2073 0.183  
265 1 34.420000 -60.670000 52.770000 0.000000 0.0438 0.0686 0.0813 0.1663 0.2518 0.2692 0.2193  
266 1 25.680000 -247.150000 51.480000 0.000000 0.0328 0.0493 0.0611 0.1252 0.2005 0.215 0.1792  
276 1 51.420000 -60.770000 57.820000 0.000000 0.0441 0.0791 0.0903 0.2069 0.3148 0.3044 0.2458  
277 1 0.740000 -17.850000 56.110000 0.000000 0.0341 0.0573 0.0665 0.135 0.2319 0.232 0.2019  
277 1 2.630000 58.000000 57.400000 0.000000 0.0416 0.0658 0.0835 0.1577 0.2092 0.2341 0.1914  
280 1 39.370000 -248.760000 56.670000 0.000000 0.0166 0.0327 0.049 0.1391 0.2212 0.2258 0.1796  
282 1 25.670000 -248.400000 57.570000 0.000000 0.0278 0.0426 0.0522 0.1196 0.2014 0.208 0.1815  
283 1 43.660000 240.930000 58.240000 0.000000 0.0275 0.0519 0.0583 0.1381 0.1973 0.202 0.1565  
284 1 12.030000 55.160000 60.460000 0.000000 0.0315 0.054 0.0661 0.1455 0.2092 0.246 0.2016  
284 1 8.730000 -249.830000 58.550000 0.000000 0.0381 0.0597 0.0701 0.1501 0.2215 0.2455 0.204  
286 1 6.590000 241.230000 60.560000 0.000000 0.0316 0.0522 0.0626 0.1383 0.1899 0.2048 0.1724  
287 1 44.900000 109.880000 59.300000 0.000000 0.0204 0.0306 0.0458 0.1535 0.2324 0.2143 0.172  
287 1 59.950000 242.110000 59.330000 0.000000 0.0427 0.0761 0.0795 0.2081 0.2124 0.2225 0.155  
291 1 20.860000 56.370000 63.440000 0.000000 0.0286 0.053 0.0527 0.1383 0.1667 0.1681 0.1068  
298 1 28.960000 56.570000 66.290000 0.000000 0.0966 0.1186 0.1169 0.2464 0.3031 0.3265 0.2696  
304 1 23.780000 239.290000 66.350000 0.000000 0.0297 0.0508 0.0555 0.1521 0.1864 0.2084 0.1583  
316 1 8.640000 -252.210000 69.100000 0.000000 0.0218 0.0348 0.0359 0.1211 0.1604 0.1422 0.0734  
